1486589515422436,-0.30,-0.28,7.59
1486589515422436,-0.30,-0.28,7.59
1486589515422436,-0.30,-0.29,7.58
1486589515422436,-0.30,-0.29,7.58
1486589515422436,-0.30,-0.28,7.58
1486589515422436,-0.31,-0.27,7.60
1486589515425462,-0.31,-0.27,7.60
1486589515425462,-0.30,-0.28,7.58
1486589515425462,-0.30,-0.28,7.58
1486589515425462,-0.30,-0.28,7.59
1486589515425462,-0.30,-0.28,7.59
1486589515425462,-0.30,-0.28,7.60
1486589515427526,-0.29,-0.28,7.59
1486589515427526,-0.31,-0.29,7.58
1486589515427526,-0.31,-0.29,7.58
1486589515427526,-0.29,-0.28,7.59
1486589515427526,-0.29,-0.28,7.59
1486589515427526,-0.32,-0.28,7.58
1486589515429634,-0.32,-0.28,7.58
1486589515429634,-0.30,-0.28,7.57
1486589515429634,-0.29,-0.27,7.58
1486589515429634,-0.29,-0.27,7.58
1486589515429634,-0.31,-0.28,7.58
1486589515429634,-0.31,-0.28,7.58
1486589515431648,-0.28,-0.29,7.59
1486589515431648,-0.30,-0.27,7.60
1486589515431648,-0.30,-0.27,7.60
1486589515431648,-0.31,-0.28,7.58
1486589515431648,-0.29,-0.29,7.57
1486589515433624,-0.30,-0.27,7.59
1486589515433624,-0.30,-0.27,7.59
1486589515433624,-0.30,-0.28,7.58
1486589515433624,-0.30,-0.28,7.58
1486589515433624,-0.30,-0.28,7.58
1486589515433624,-0.29,-0.27,7.59
1486589515435973,-0.29,-0.27,7.59
1486589515435973,-0.30,-0.28,7.58
1486589515435973,-0.30,-0.28,7.58
1486589515435973,-0.31,-0.28,7.59
1486589515435973,-0.31,-0.28,7.59
1486589515435973,-0.30,-0.26,7.59
1486589515438225,-0.31,-0.27,7.58
1486589515438225,-0.29,-0.27,7.58
1486589515438225,-0.29,-0.27,7.58
1486589515438225,-0.31,-0.28,7.58
1486589515438225,-0.31,-0.28,7.58
1486589515438225,-0.30,-0.27,7.58
1486589515440250,-0.30,-0.27,7.58
1486589515440250,-0.30,-0.28,7.59
1486589515440250,-0.30,-0.28,7.59
1486589515440250,-0.30,-0.28,7.58
1486589515440250,-0.30,-0.28,7.59
1486589515440250,-0.30,-0.28,7.59
1486589515442570,-0.29,-0.28,7.58
1486589515442570,-0.29,-0.28,7.58
1486589515442570,-0.30,-0.29,7.58
1486589515442570,-0.30,-0.29,7.58
1486589515442570,-0.29,-0.28,7.59
1486589515442570,-0.29,-0.28,7.58
1486589515444637,-0.29,-0.29,7.57
1486589515444637,-0.29,-0.29,7.57
1486589515444637,-0.29,-0.28,7.58
1486589515444637,-0.29,-0.28,7.58
1486589515444637,-0.29,-0.28,7.59
1486589515444637,-0.29,-0.28,7.59
1486589515446754,-0.30,-0.29,7.58
1486589515446754,-0.29,-0.28,7.58
1486589515446754,-0.29,-0.28,7.58
1486589515446754,-0.31,-0.28,7.58
1486589515446754,-0.31,-0.28,7.58
1486589515446754,-0.29,-0.29,7.58
1486589515448782,-0.30,-0.28,7.59
1486589515448782,-0.30,-0.28,7.59
1486589515448782,-0.29,-0.27,7.58
1486589515448782,-0.30,-0.30,7.58
1486589515448782,-0.30,-0.30,7.58
1486589515450822,-0.30,-0.27,7.58
1486589515481304,-0.29,-0.28,7.59
1486589515516493,-0.30,-0.29,7.58
1486589515516493,-0.30,-0.29,7.58
1486589515553069,-0.30,-0.28,7.59
1486589515586164,-0.30,-0.28,7.58
1486589515622563,-0.31,-0.29,7.58
1486589515657744,-0.30,-0.28,7.59
1486589515692874,-0.30,-0.28,7.59
1486589515692874,-0.30,-0.28,7.58
1486589515728612,-0.30,-0.28,7.58
1486589515762330,-0.29,-0.29,7.58
1486589515799242,-0.29,-0.29,7.58
1486589515833837,-0.31,-0.29,7.58
1486589515870769,-0.29,-0.29,7.58
1486589515870769,-0.29,-0.29,7.58
1486589515907320,-0.30,-0.28,7.59
1486589515940299,-0.31,-0.28,7.60
1486589515975773,-0.30,-0.29,7.57
1486589516010249,-0.29,-0.28,7.59
1486589516047147,-0.29,-0.28,7.59
1486589516047147,-0.30,-0.28,7.58
1486589516083491,-0.30,-0.28,7.58
1486589516116841,-0.30,-0.29,7.58
1486589516153780,-0.29,-0.27,7.59
1486589516188080,-0.30,-0.28,7.59
1486589516223105,-0.31,-0.29,7.57
1486589516223105,-0.31,-0.29,7.57
1486589516259996,-0.29,-0.27,7.59
1486589516293339,-0.31,-0.29,7.58
1486589516329996,-0.31,-0.29,7.58
1486589516365155,-0.30,-0.28,7.59
1486589516402073,-0.30,-0.28,7.59
1486589516402073,-0.29,-0.29,7.59
1486589516439047,-0.29,-0.29,7.59
1486589516472975,-0.30,-0.29,7.57
1486589516509964,-0.29,-0.27,7.59
1486589516544232,-0.30,-0.29,7.57
1486589516581124,-0.29,-0.27,7.59
1486589516581124,-0.29,-0.27,7.59
1486589516618020,-0.29,-0.28,7.59
1486589516651384,-0.29,-0.29,7.57
1486589516688369,-0.29,-0.27,7.60
1486589516723579,-0.29,-0.27,7.59
1486589516760503,-0.29,-0.27,7.59
1486589516760503,-0.29,-0.28,7.58
1486589516797512,-0.29,-0.28,7.58
1486589516831113,-0.29,-0.27,7.58
1486589516867128,-0.32,-0.28,7.58
1486589516900505,-0.30,-0.29,7.58
1486589516936214,-0.31,-0.28,7.59
1486589516936214,-0.31,-0.28,7.59
1486589516972292,-0.31,-0.28,7.59
1486589517005292,-0.29,-0.29,7.58
1486589517041129,-0.29,-0.29,7.58
1486589517075739,-0.31,-0.28,7.58
1486589517112629,-0.31,-0.28,7.58
1486589517112629,-0.28,-0.28,7.59
1486589517149574,-0.28,-0.28,7.59
1486589517183359,-0.32,-0.28,7.58
1486589517220577,-0.27,-0.28,7.59
1486589517255562,-0.32,-0.29,7.59
1486589517291398,-0.30,-0.29,7.58
1486589517291398,-0.30,-0.29,7.58
1486589517328318,-0.29,-0.27,7.59
1486589517362240,-0.31,-0.29,7.58
1486589517399574,-0.31,-0.29,7.58
1486589517434159,-0.30,-0.27,7.59
1486589517470191,-0.30,-0.27,7.59
1486589517470191,-0.31,-0.29,7.57
1486589517505967,-0.31,-0.29,7.57
1486589517539364,-0.27,-0.28,7.58
1486589517576592,-0.31,-0.27,7.58
1486589517611820,-0.29,-0.29,7.57
1486589517648029,-0.29,-0.28,7.59
1486589517648029,-0.29,-0.28,7.59
1486589517684654,-0.33,-0.28,7.58
1486589517718652,-0.28,-0.28,7.59
1486589517755309,-0.28,-0.28,7.59
1486589517789850,-0.30,-0.28,7.58
1486589517826742,-0.31,-0.28,7.59
1486589517826742,-0.28,-0.28,7.59
1486589517863699,-0.28,-0.28,7.59
1486589517897656,-0.31,-0.27,7.58
1486589517933715,-0.30,-0.29,7.58
1486589517968854,-0.30,-0.28,7.59
1486589518004643,-0.30,-0.28,7.58
1486589518004643,-0.30,-0.28,7.58
1486589518041571,-0.29,-0.29,7.58
1486589518074564,-0.30,-0.27,7.59
1486589518111388,-0.30,-0.27,7.59
1486589518146492,-0.32,-0.29,7.58
1486589518183382,-0.28,-0.28,7.58
