1484064794914,-2.4468741,0.641646,10.569203,10.867702733765915
1484064794943,0.6955156,-0.40222588,9.7479925,9.781047267844729
1484064794963,0.6344634,-0.34237084,9.834184,9.860574554269425
1484064794983,0.61770403,-0.12808979,10.047267,10.067052132327891
1484064795003,0.4321534,-0.24301147,9.855731,9.868193598185135
1484064795024,-0.12928689,-0.39983168,9.467871,9.477191371785256
1484064795045,-0.19871874,-0.45010993,9.441534,9.45434572877977
1484064795066,-0.11133038,-0.32561144,9.697714,9.703817352946105
1484064795083,-0.08619126,-0.2741361,9.791088,9.79530427284384
1484064795104,0.015562311,-0.30645782,9.700109,9.704960795237573
1484064795125,0.020350715,-0.33159694,9.624691,9.630423028688265
1484064795144,-0.029927522,-0.4261679,9.617508,9.626991929550297
1484064795163,0.019153614,-0.51116204,9.54209,9.555791071438275
1484064795184,0.074220255,-0.5626374,9.585187,9.601972636038825
1484064795204,-0.050278235,-0.45848963,9.639056,9.650085241917695
1484064795225,-0.1316811,-0.45848963,9.791088,9.802701613068926
1484064795245,0.04309563,-0.30526072,9.668983,9.673896964446415
1484064795266,-0.031124622,-0.37948096,9.595961,9.603511581906666
1484064795287,0.029927522,-0.48841715,9.722853,9.73515853634946
1484064795308,0.37708676,-0.46806642,9.759963,9.778453817290188
1484064795342,0.6344634,-0.29807812,9.622296,9.647796698463118
1484064795364,0.80086046,-0.25378537,9.652225,9.688716276315386
1484064795386,0.7374141,-0.15801731,9.652225,9.681641784353777
1484064795409,0.6476316,-0.059855044,9.600749,9.622753813824986
1484064795436,0.7493851,-0.18076223,9.77792,9.808260195095984
1484064795458,0.78529817,-0.2837129,9.572019,9.608367538014118
1484064795495,0.6404489,-0.58657944,9.594764,9.633988883147452
1484064795513,0.6823475,-0.60932434,9.728839,9.771754242100918
1484064795533,0.6739678,-0.7637503,9.551667,9.605826027272695
1484064795553,0.59735334,-0.7637503,9.478644,9.528108136853893
1484064795574,0.4189853,-0.7685388,9.692925,9.732368898391668
1484064795596,0.30406362,-0.7194576,9.694122,9.725537589644256
1484064795616,0.37469256,-0.61890113,9.67856,9.705563444468966
1484064795636,0.3878607,-0.50158525,9.704897,9.725587284628169
1484064795656,0.581791,-0.35314476,9.642648,9.666635788814443
1484064795676,0.7589619,-0.2825158,9.646238,9.680173150598414
1484064795698,0.8403648,-0.31004912,9.690532,9.731841999219002
1484064795723,0.93613285,-0.22385786,9.692925,9.74059859013927
1484064795744,0.7553706,-0.14963761,9.694122,9.724658535430233
1484064795764,0.90021986,-0.23582886,9.694122,9.738686692348365
1484064795783,0.8714894,-0.30166942,9.680955,9.724782087038042
1484064795803,0.7541735,-0.34237084,9.653421,9.688887461876496
1484064795826,0.7386112,-0.31483752,9.662998,9.69629843807149
1484064795846,0.82240826,-0.31004912,9.643845,9.683812501005796
