1486673605030016,2.54,0.65,7.32
1486673605030016,2.54,0.66,7.31
1486673605030016,2.54,0.66,7.31
1486673605030016,2.53,0.65,7.32
1486673605030016,2.53,0.65,7.32
1486673605030016,2.54,0.66,7.32
1486673605042747,2.54,0.66,7.32
1486673605042747,2.53,0.66,7.31
1486673605042747,2.53,0.66,7.31
1486673605042747,2.54,0.67,7.32
1486673605042747,2.54,0.67,7.32
1486673605042747,2.55,0.67,7.32
1486673605044866,2.53,0.66,7.33
1486673605044866,2.54,0.67,7.32
1486673605044866,2.54,0.67,7.32
1486673605044866,2.54,0.66,7.32
1486673605044866,2.54,0.66,7.32
1486673605044866,2.54,0.66,7.31
1486673605044866,2.54,0.66,7.31
1486673605046915,2.54,0.66,7.31
1486673605046915,2.54,0.67,7.32
1486673605046915,2.54,0.67,7.32
1486673605046915,2.54,0.65,7.33
1486673605046915,2.54,0.65,7.33
1486673605046915,2.54,0.67,7.32
1486673605046915,2.54,0.66,7.33
1486673605048955,2.54,0.66,7.33
1486673605048955,2.53,0.66,7.31
1486673605048955,2.53,0.66,7.31
1486673605048955,2.54,0.66,7.32
1486673605048955,2.54,0.66,7.32
1486673605048955,2.55,0.65,7.32
1486673605048955,2.54,0.66,7.31
1486673605050967,2.54,0.66,7.31
1486673605050967,2.54,0.66,7.32
1486673605050967,2.54,0.66,7.32
1486673605050967,2.54,0.67,7.31
1486673605050967,2.54,0.67,7.31
1486673605050967,2.54,0.66,7.30
1486673605050967,2.54,0.66,7.30
1486673605052995,2.54,0.66,7.32
1486673605052995,2.54,0.67,7.32
1486673605052995,2.54,0.67,7.32
1486673605052995,2.54,0.66,7.31
1486673605052995,2.54,0.66,7.31
1486673605052995,2.54,0.66,7.32
1486673605052995,2.54,0.66,7.32
1486673605055008,2.54,0.66,7.32
1486673605055008,2.54,0.66,7.32
1486673605055008,2.54,0.66,7.32
1486673605055008,2.54,0.66,7.31
1486673605055008,2.54,0.66,7.31
1486673605055008,2.54,0.66,7.31
1486673605055008,2.54,0.66,7.31
1486673605057166,2.54,0.66,7.32
1486673605057166,2.54,0.66,7.32
1486673605057166,2.53,0.66,7.33
1486673605057166,2.54,0.66,7.32
1486673605057166,2.54,0.66,7.32
1486673605057166,2.54,0.66,7.31
1486673605057166,2.54,0.66,7.31
1486673605059227,2.54,0.66,7.32
1486673605059227,2.54,0.66,7.32
1486673605059227,2.53,0.67,7.32
1486673605059227,2.53,0.66,7.33
1486673605059227,2.53,0.66,7.33
1486673605059227,2.54,0.66,7.32
1486673605059227,2.54,0.66,7.32
1486673605061240,2.53,0.67,7.33
1486673605061240,2.54,0.65,7.32
1486673605061240,2.54,0.66,7.31
1486673605061240,2.54,0.66,7.31
1486673605061240,2.53,0.66,7.32
1486673605061240,2.53,0.66,7.32
1486673605063285,2.53,0.66,7.31
1486673605063285,2.55,0.66,7.31
1486673605063285,2.55,0.66,7.31
1486673605073885,2.53,0.67,7.31
1486673605112630,2.53,0.67,7.31
1486673605112630,2.54,0.65,7.32
1486673605153212,2.54,0.65,7.32
1486673605192041,2.53,0.67,7.33
1486673605233116,2.54,0.66,7.33
1486673605275538,2.54,0.66,7.33
1486673605275538,2.52,0.66,7.31
1486673605314970,2.52,0.66,7.31
1486673605314970,2.54,0.67,7.32
1486673605355294,2.54,0.67,7.32
1486673605395671,2.54,0.66,7.32
1486673605435961,2.54,0.67,7.32
1486673605475351,2.54,0.67,7.32
1486673605475351,2.54,0.66,7.32
1486673605515939,2.54,0.66,7.32
1486673605554769,2.54,0.66,7.30
1486673605595404,2.54,0.66,7.30
1486673605637210,2.54,0.66,7.30
1486673605637210,2.54,0.67,7.32
1486673605676494,2.54,0.67,7.32
1486673605676494,2.51,0.65,7.33
1486673605717768,2.51,0.65,7.33
1486673605760601,2.54,0.66,7.32
1486673605801720,2.53,0.65,7.32
1486673605839230,2.53,0.65,7.32
1486673605839230,2.55,0.66,7.30
1486673605878619,2.55,0.66,7.30
1486673605917534,2.53,0.66,7.30
1486673605957939,2.55,0.67,7.32
1486673606000087,2.55,0.67,7.32
1486673606000087,2.53,0.66,7.32
1486673606038165,2.53,0.66,7.32
1486673606038165,2.54,0.67,7.30
1486673606078114,2.54,0.67,7.30
1486673606119423,2.53,0.66,7.30
1486673606159776,2.55,0.66,7.30
1486673606199233,2.55,0.66,7.30
1486673606199233,2.53,0.66,7.32
1486673606239853,2.53,0.66,7.32
1486673606278873,2.53,0.66,7.32
1486673606319375,2.53,0.66,7.33
1486673606360934,2.53,0.66,7.33
1486673606360934,2.55,0.66,7.31
1486673606399510,2.55,0.66,7.31
1486673606399510,2.53,0.67,7.32
1486673606440227,2.54,0.67,7.32
1486673606482945,2.55,0.66,7.30
1486673606523944,2.53,0.66,7.32
1486673606562746,2.53,0.66,7.32
1486673606562746,2.53,0.66,7.31
1486673606603672,2.54,0.67,7.32
1486673606641742,2.53,0.66,7.31
1486673606681974,2.54,0.66,7.32
1486673606724243,2.54,0.66,7.32
1486673606724243,2.54,0.67,7.32
1486673606763674,2.54,0.67,7.32
1486673606763674,2.53,0.65,7.33
1486673606804950,2.54,0.66,7.31
1486673606846870,2.53,0.66,7.33
1486673606888070,2.54,0.65,7.32
1486673606927515,2.54,0.65,7.32
1486673606927515,2.55,0.67,7.33
1486673606968756,2.54,0.67,7.32
1486673607008139,2.54,0.66,7.29
1486673607046929,2.54,0.66,7.31
1486673607087945,2.54,0.66,7.31
1486673607087945,2.54,0.67,7.31
1486673607126948,2.54,0.67,7.32
1486673607126948,2.54,0.67,7.32
1486673607167953,2.54,0.67,7.32
1486673607210664,2.53,0.65,7.31
1486673607251950,2.53,0.66,7.30
1486673607289276,2.54,0.67,7.32
1486673607289276,2.54,0.67,7.32
1486673607330225,2.53,0.67,7.32
1486673607367867,2.53,0.66,7.30
1486673607408357,2.53,0.67,7.33
1486673607450626,2.53,0.67,7.33
1486673607450626,2.53,0.65,7.32
1486673607488963,2.54,0.66,7.32
1486673607488963,2.54,0.66,7.32
1486673607528855,2.53,0.66,7.32
1486673607569713,2.54,0.66,7.30
1486673607609415,2.55,0.67,7.31
1486673607648868,2.53,0.66,7.31
1486673607648868,2.53,0.66,7.31
1486673607689772,2.54,0.66,7.32
1486673607728266,2.54,0.66,7.31
1486673607768262,2.53,0.66,7.31
1486673607810351,2.53,0.66,7.31
1486673607810351,2.54,0.67,7.31
1486673607849958,2.53,0.65,7.32
1486673607849958,2.53,0.65,7.32
1486673607890535,2.54,0.66,7.31
1486673607933040,2.54,0.66,7.32
1486673607974091,2.52,0.65,7.32
1486673608013528,2.54,0.66,7.31
1486673608013528,2.54,0.66,7.31
1486673608054717,2.54,0.67,7.33
1486673608094077,2.53,0.66,7.31
1486673608135307,2.55,0.67,7.32
1486673608177521,2.52,0.67,7.33
1486673608177521,2.52,0.67,7.33
1486673608216858,2.54,0.65,7.32
1486673608216858,2.54,0.65,7.32
1486673608257661,2.55,0.67,7.33
1486673608298254,2.53,0.66,7.33
1486673608339442,2.54,0.65,7.31
1486673608378436,2.55,0.67,7.32
1486673608378436,2.55,0.67,7.32
1486673608418869,2.53,0.67,7.33
1486673608456187,2.55,0.66,7.31
1486673608496593,2.53,0.67,7.33
1486673608538104,2.54,0.66,7.32
1486673608538104,2.54,0.66,7.32
