1487352520807914,-0.27,-0.29,7.59
1487352520807914,-0.27,-0.29,7.59
1487352520807914,-0.27,-0.29,7.59
1487352520807914,-0.27,-0.29,7.59
1487352520807914,-0.27,-0.29,7.60
1487352520807914,-0.27,-0.29,7.60
1487352520855452,-0.27,-0.29,7.61
1487352520855452,-0.26,-0.30,7.61
1487352520855452,-0.27,-0.29,7.62
1487352520855452,-0.27,-0.29,7.62
1487352520855452,-0.26,-0.29,7.61
1487352520855452,-0.26,-0.29,7.61
1487352520855931,-0.27,-0.29,7.60
1487352520855931,-0.27,-0.29,7.60
1487352520855931,-0.27,-0.28,7.60
1487352520855931,-0.27,-0.28,7.60
1487352520855931,-0.26,-0.30,7.61
1487352520855931,-0.26,-0.29,7.60
1487352520856369,-0.27,-0.29,7.59
1487352520856369,-0.27,-0.29,7.59
1487352520856369,-0.25,-0.28,7.61
1487352520856369,-0.25,-0.28,7.61
1487352520856369,-0.27,-0.30,7.60
1487352520856779,-0.25,-0.29,7.61
1487352520856779,-0.27,-0.30,7.60
1487352520856779,-0.27,-0.30,7.60
1487352520856779,-0.26,-0.29,7.60
1487352520856779,-0.26,-0.29,7.60
1487352520856779,-0.27,-0.29,7.60
1487352520857215,-0.27,-0.29,7.60
1487352520857215,-0.27,-0.29,7.61
1487352520857215,-0.27,-0.30,7.60
1487352520857215,-0.27,-0.30,7.60
1487352520857215,-0.26,-0.30,7.60
1487352520857215,-0.26,-0.30,7.60
1487352520857643,-0.27,-0.29,7.61
1487352520857643,-0.26,-0.28,7.60
1487352520857643,-0.26,-0.28,7.60
1487352520857643,-0.27,-0.28,7.61
1487352520857643,-0.26,-0.28,7.61
1487352520857643,-0.26,-0.28,7.61
1487352520858092,-0.26,-0.29,7.61
1487352520858092,-0.26,-0.29,7.61
1487352520858092,-0.26,-0.30,7.61
1487352520858092,-0.26,-0.30,7.61
1487352520858092,-0.27,-0.29,7.61
1487352520858092,-0.27,-0.29,7.61
1487352520858498,-0.25,-0.29,7.61
1487352520858498,-0.26,-0.29,7.60
1487352520858498,-0.26,-0.29,7.60
1487352520858498,-0.26,-0.29,7.60
1487352520858498,-0.26,-0.29,7.60
1487352520858498,-0.25,-0.29,7.61
1487352520858964,-0.25,-0.28,7.61
1487352520858964,-0.25,-0.28,7.61
1487352520858964,-0.26,-0.29,7.61
1487352520858964,-0.25,-0.29,7.61
1487352520858964,-0.25,-0.29,7.61
